title,vote_average,vote_count,tür,Tür_0,Tür_1,Tür_2,Tür_3,Tür_4,Tür_5,Tür_6,Tür_7,Tür_8,Tür_9,Tür_10,Tür_11,Tür_12,Tür_13,Tür_14,Tür_15,Tür_16,Tür_17,Tür_18,Tür_19
That Thing You Do!,6.8,225,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Halloween III: Season of the Witch,5.0,229,"['Horror', 'Mystery', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Escape from the Planet of the Apes,6.3,264,"['Action', 'Science Fiction']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Hud,7.5,66,"['Action', 'Drama', 'Western']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Kevin Hart: Let Me Explain,7.1,95,"['Comedy', 'Documentary']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
My Own Private Idaho,7.1,212,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Garden State,7.1,618,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Before Sunrise,7.7,959,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Evil Words,6.9,8,"['Horror', 'Mystery', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Jesus' Son,6.7,22,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Saving Face,6.8,32,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Brick Lane,5.2,15,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Robot & Frank,6.8,450,"['Science Fiction', 'Comedy', 'Drama', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
My Life Without Me,7.2,77,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
The Spectacular Now,6.8,1048,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Religulous,7.2,197,"['Comedy', 'Documentary']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Fuel,7.0,3,"['Documentary', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Valley of the Heart's Delight,7.0,1,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eye of the Dolphin,7.1,7,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8: The Mormon Proposition,5.5,6,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Other End of the Line,6.1,50,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Anatomy,6.1,61,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sleep Dealer,6.0,40,"['Drama', 'Science Fiction', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Super,6.6,441,"['Comedy', 'Action', 'Drama']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Christmas Mail,5.0,15,"['Comedy', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Stung,4.9,63,"['Comedy', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Antibirth,4.8,40,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Get on the Bus,7.0,11,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Thr3e,4.8,21,"['Drama', 'Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Idiocracy,6.3,664,"['Adventure', 'Comedy', 'Science Fiction']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
The Rise of the Krays,4.5,19,['Crime'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This Is England,7.4,363,"['Drama', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
U.F.O.,3.1,47,"['Action', 'Adventure', 'Science Fiction']",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Bathing Beauty,7.0,4,"['Comedy', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Go for It!,4.6,5,"['Drama', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dancer, Texas Pop. 81",10.0,1,"['Comedy', 'Drama', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Show Boat,6.9,18,"['Music', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Redemption Road,4.7,6,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Calling,5.6,88,['Thriller'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Brave Little Toaster,6.7,93,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music']",0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
Fantasia,7.2,808,"['Animation', 'Family', 'Music']",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8 Days,0.0,0,"['Thriller', 'Drama']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Friday the 13th Part III,5.7,254,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Friday the 13th: A New Beginning,5.1,196,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Last Sin Eater,6.2,11,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Do You Believe?,6.6,48,"['Fantasy', 'Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Impact Point,5.7,5,"['Thriller', 'Romance']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Valley of Decision,5.8,4,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eden,5.6,19,"['Thriller', 'Drama']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chicken Tikka Masala,3.5,5,"['Comedy', 'Romance', 'Foreign']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
There's Always Woodstock,5.4,12,"['Romance', 'Comedy', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Jack Brooks: Monster Slayer,5.7,59,"['Action', 'Comedy', 'Horror']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
The Best Years of Our Lives,7.6,143,"['Drama', 'History', 'Romance']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Bully,6.7,125,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Elling,7.0,51,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Mi America,0.0,0,"['Drama', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[REC],7.1,934,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Lies in Plain Sight,4.5,4,"['Drama', 'Mystery', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Sharkskin,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Containment,5.1,36,"['Thriller', 'Horror', 'Science Fiction']",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
The Timber,4.1,15,"['Adventure', 'Drama', 'Western']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
From Russia with Love,6.9,760,"['Action', 'Thriller', 'Adventure']",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
The Toxic Avenger Part II,5.3,39,"['Comedy', 'Horror', 'Action']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Sleeper,7.0,200,"['Comedy', 'Romance', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
It Follows,6.6,1832,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,215,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
To Kill a Mockingbird,8.0,657,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mad Max 2: The Road Warrior,7.3,957,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
The Legend of Drunken Master,7.2,242,"['Action', 'Comedy']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Boys Don't Cry,7.2,353,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Silent House,5.2,125,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
The Lives of Others,7.9,958,"['Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Courageous,6.8,77,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Hustler,7.6,240,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Boom Town,6.5,8,"['Adventure', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
The Triplets of Belleville,7.3,231,"['Adventure', 'Animation', 'Comedy', 'Drama']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Smoke Signals,6.6,24,"['Drama', 'Comedy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
American Splendor,7.1,120,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Before Sunset,7.6,718,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Amores perros,7.6,521,"['Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Thirteen,6.7,339,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gentleman's Agreement,6.8,47,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Winter's Bone,6.8,565,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Touching the Void,7.6,138,"['Documentary', 'Action', 'Adventure']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Alexander's Ragtime Band,4.8,6,"['Drama', 'Music', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Me and You and Everyone We Know,7.0,107,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Inside Job,7.7,286,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
We Are Your Friends,6.3,658,"['Drama', 'Music', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Ghost Dog: The Way of the Samurai,7.2,298,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Harsh Times,6.3,197,"['Crime', 'Drama', 'Thriller', 'Action']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Captive,5.6,92,"['Crime', 'Drama', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Full Frontal,4.8,26,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Witchboard,5.9,58,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Shortbus,6.3,140,"['Romance', 'Drama', 'Comedy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Waltz with Bashir,7.8,291,"['Drama', 'Animation', 'War']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"The Book of Mormon Movie, Volume 1: The Journey",5.0,2,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No End in Sight,7.2,23,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Diary of a Teenage Girl,6.8,279,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
In the Shadow of the Moon,7.6,31,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Meek's Cutoff,6.5,77,"['Drama', 'Western']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Inside Deep Throat,6.8,31,"['History', 'Documentary']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dinner Rush,7.1,19,"['Drama', 'Action', 'Thriller']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Clockwatchers,5.6,13,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
The Virginity Hit,4.6,19,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Subway,6.3,86,"['Action', 'Thriller']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
House of D,6.1,23,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Teeth,5.2,210,"['Comedy', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Six-String Samurai,5.8,36,"['Action', 'Adventure', 'Science Fiction']",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Hum To Mohabbat Karega,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It's All Gone Pete Tong,7.1,52,"['Drama', 'Comedy', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Saint John of Las Vegas,5.9,18,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24 7: Twenty Four Seven,6.3,10,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Stonewall,5.2,32,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Roadside Romeo,6.7,3,"['Animation', 'Family', 'Foreign']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
This Thing of Ours,5.0,1,"['Drama', 'Action', 'Thriller']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
The Lost Medallion: The Adventures of Billy Stone,5.6,13,"['Adventure', 'Family']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
The Last Five Years,5.5,143,"['Comedy', 'Drama', 'Music', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
The Missing Person,6.4,9,"['Comedy', 'Drama', 'Mystery', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Return of the Living Dead 3,5.9,88,"['Comedy', 'Science Fiction', 'Romance', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
London,6.1,96,"['Drama', 'Action', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Sherrybaby,6.3,41,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Circle,6.0,333,"['Horror', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Eden Lake,6.7,406,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Plush,5.4,40,['Thriller'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lesbian Vampire Killers,5.3,124,"['Horror', 'Comedy']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gangster's Paradise: Jerusalema,6.8,16,"['Drama', 'Action', 'Crime', 'Foreign']",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Freeze Frame,6.9,18,"['Thriller', 'Drama', 'Crime']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Grave Encounters,6.1,381,"['Thriller', 'Horror']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Stitches,5.5,92,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nine Dead,5.2,84,"['Crime', 'Drama', 'Horror', 'Thriller']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"To Be Frank, Sinatra at 100",0.0,0,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bananas,6.7,165,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Supercapitalist,3.5,2,['Thriller'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockaway,5.8,2,"['Action', 'Adventure', 'Drama']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
The Lady from Shanghai,7.2,102,"['Crime', 'Drama', 'Mystery']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
No Man's Land: The Rise of Reeker,4.4,27,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Highway,5.6,37,"['Action', 'Adventure', 'Drama']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Small Apartments,5.7,50,"['Comedy', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Coffee Town,6.7,45,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Ghastly Love of Johnny X,6.6,8,"['Comedy', 'Fantasy', 'Music']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
All Is Bright,5.3,36,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
The Torture Chamber of Dr. Sadism,6.3,12,"['Mystery', 'Horror', 'History']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Straight A's,5.2,46,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
A Funny Thing Happened on the Way to the Forum,6.1,24,"['Comedy', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Slacker Uprising,5.9,10,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Legend of Hell's Gate: An American Conspiracy,3.9,8,"['Action', 'Adventure', 'History', 'Western']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
The Walking Deceased,4.2,35,"['Science Fiction', 'Comedy']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
The Curse of Downers Grove,4.4,24,"['Thriller', 'Mystery', 'Horror', 'Drama']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Shark Lake,4.4,19,['Thriller'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River's Edge,6.7,59,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Northfork,6.7,24,"['Fantasy', 'Drama', 'Science Fiction']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Marine 4: Moving Target,5.8,49,"['Thriller', 'Action']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Buried,6.6,827,"['Drama', 'Thriller', 'Mystery']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Submarine,7.4,443,"['Drama', 'Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
The Square,7.8,55,"['Documentary', 'Drama', 'History']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
One to Another,5.8,12,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ABCD (Any Body Can Dance),5.6,10,"['Drama', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Man on Wire,7.5,275,"['Thriller', 'Documentary', 'Crime', 'History']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Abandoned,5.8,27,"['Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Brotherly Love,6.9,21,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Last Exorcism,5.6,328,"['Horror', 'Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Nowhere Boy,7.2,244,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A Streetcar Named Desire,7.6,281,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1442,"['Drama', 'Comedy', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
The Crime of Padre Amaro,6.2,36,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Beasts of the Southern Wild,6.8,403,"['Drama', 'Fantasy']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Battle for the Planet of the Apes,5.5,215,"['Action', 'Science Fiction']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Songcatcher,5.6,9,"['Drama', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Higher Ground,5.3,14,"['Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Vaalu,6.7,5,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
The Greatest Movie Ever Sold,6.4,88,"['Comedy', 'Documentary']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Ed and His Dead Mother,5.5,12,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Travellers and Magicians,6.8,9,"['Adventure', 'Drama', 'Foreign']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
Hang 'em High,6.7,192,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Deadline - U.S.A.,6.9,17,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sublime,5.3,33,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A Beginner's Guide to Snuff,0.0,0,"['Thriller', 'Comedy', 'Horror']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Independence Daysaster,4.2,22,"['Action', 'Science Fiction']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Dysfunctional Friends,5.0,4,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Run Lola Run,7.2,664,"['Action', 'Drama', 'Thriller']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
May,6.3,152,"['Drama', 'Horror', 'Thriller', 'Romance']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Against the Wild,4.9,19,"['Adventure', 'Family']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Under the Same Moon,7.0,28,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Conquest of the Planet of the Apes,6.1,236,"['Action', 'Science Fiction']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
In the Bedroom,6.4,89,"['Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
I Spit on Your Grave,6.3,519,"['Thriller', 'Crime', 'Horror']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Happy, Texas",5.5,39,"['Comedy', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
My Summer of Love,6.0,59,"['Drama', 'Thriller', 'Romance']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
The Lunchbox,7.3,221,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,5.9,7,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
You Can't Take It With You,7.2,79,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
From Here to Eternity,7.2,133,"['War', 'Drama', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
She Wore a Yellow Ribbon,7.1,61,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Grace Unplugged,6.0,24,"['Drama', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Foolish,6.3,3,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
N-Secure,4.3,4,"['Drama', 'Crime', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Caramel,6.8,52,"['Drama', 'Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Out of the Dark,4.6,55,"['Thriller', 'Horror']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
